input_text,label
"[GAME_STATE] time: 33:48, radiant_gold_advantage: [BEHIND], radiant_xp_advantage: [BEHIND] <SEP> [KILLED] [WITCH_DOCTOR](2) <SEP> [KILLED_BY] [NIGHT_STALKER](1) | [VOID_SPIRIT](5) | [LIFESTEALER](3) <SEP> [MSG] [SPIRIT_BREAKER] thats why they buy accounts [RADIANT] <SEP> [PREVIOUS] [SPIRIT_BREAKER] [RADIANT]: indogs cant get past herald | [MORPHLING] [RADIANT]: sup dif | [MORPHLING] [RADIANT]: u have good support | [SPIRIT_BREAKER] [RADIANT]: because he is an indog | [VOID_SPIRIT] [DIRE]: 0 impact mid morph ancient 3 | [VOID_SPIRIT] [DIRE]: why you buy acc? | [VOID_SPIRIT] [DIRE]: and also | [VOID_SPIRIT] [DIRE]: why you buy diffusal | [LIFESTEALER] [DIRE]: hi morph | [VOID_SPIRIT] [DIRE]: morph | [LIFESTEALER] [DIRE]: stupid space cow | [MORPHLING] [RADIANT]: crying support | [SPIRIT_BREAKER] [RADIANT]: mid diff | [VOID_SPIRIT] [DIRE]: you pause to make morph agnry or what? | [WRAITH_KING] [RADIANT]: dont rape me guys | [SPIRIT_BREAKER] [RADIANT]: useless morph indog as shit | [MORPHLING] [RADIANT]: lol | [MORPHLING] [RADIANT]: not 3 | [MORPHLING] [RADIANT]: by 1 | [VOID_SPIRIT] [DIRE]: mid ez | [SPIRIT_BREAKER] [RADIANT]: indog our mid | [MORPHLING] [RADIANT]: just win | [SPIRIT_BREAKER] [RADIANT]: mid noob | [VOID_SPIRIT] [DIRE]: mid ez | [MORPHLING] [RADIANT]: lol | [VOID_SPIRIT] [DIRE]: mid ez",1
"[GAME_STATE] time: 34:01, radiant_gold_advantage: [BEHIND], radiant_xp_advantage: [BEHIND] <SEP> [KILLED] [WITCH_DOCTOR](2) <SEP> [KILLED_BY] [NIGHT_STALKER](1) | [VOID_SPIRIT](5) | [LIFESTEALER](3) <SEP> [MSG] [SPIRIT_BREAKER] fail in mid blame support [RADIANT] <SEP> [PREVIOUS] [SPIRIT_BREAKER] [RADIANT]: thats why they buy accounts | [SPIRIT_BREAKER] [RADIANT]: indogs cant get past herald | [MORPHLING] [RADIANT]: sup dif | [MORPHLING] [RADIANT]: u have good support | [SPIRIT_BREAKER] [RADIANT]: because he is an indog | [VOID_SPIRIT] [DIRE]: 0 impact mid morph ancient 3 | [VOID_SPIRIT] [DIRE]: why you buy acc? | [VOID_SPIRIT] [DIRE]: and also | [VOID_SPIRIT] [DIRE]: why you buy diffusal | [LIFESTEALER] [DIRE]: hi morph | [VOID_SPIRIT] [DIRE]: morph | [LIFESTEALER] [DIRE]: stupid space cow | [MORPHLING] [RADIANT]: crying support | [SPIRIT_BREAKER] [RADIANT]: mid diff | [VOID_SPIRIT] [DIRE]: you pause to make morph agnry or what? | [WRAITH_KING] [RADIANT]: dont rape me guys | [SPIRIT_BREAKER] [RADIANT]: useless morph indog as shit | [MORPHLING] [RADIANT]: lol | [MORPHLING] [RADIANT]: not 3 | [MORPHLING] [RADIANT]: by 1 | [VOID_SPIRIT] [DIRE]: mid ez | [SPIRIT_BREAKER] [RADIANT]: indog our mid | [MORPHLING] [RADIANT]: just win | [SPIRIT_BREAKER] [RADIANT]: mid noob | [VOID_SPIRIT] [DIRE]: mid ez | [MORPHLING] [RADIANT]: lol | [VOID_SPIRIT] [DIRE]: mid ez",1
"[GAME_STATE] time: 34:07, radiant_gold_advantage: [BEHIND], radiant_xp_advantage: [BEHIND] <SEP> [KILLED] [WITCH_DOCTOR](2) <SEP> [KILLED_BY] [NIGHT_STALKER](1) | [VOID_SPIRIT](5) | [LIFESTEALER](3) <SEP> [MSG] [SPIRIT_BREAKER] lol typical indog mentality [RADIANT] <SEP> [PREVIOUS] [SPIRIT_BREAKER] [RADIANT]: fail in mid blame support | [SPIRIT_BREAKER] [RADIANT]: thats why they buy accounts | [SPIRIT_BREAKER] [RADIANT]: indogs cant get past herald | [MORPHLING] [RADIANT]: sup dif | [MORPHLING] [RADIANT]: u have good support | [SPIRIT_BREAKER] [RADIANT]: because he is an indog | [VOID_SPIRIT] [DIRE]: 0 impact mid morph ancient 3 | [VOID_SPIRIT] [DIRE]: why you buy acc? | [VOID_SPIRIT] [DIRE]: and also | [VOID_SPIRIT] [DIRE]: why you buy diffusal | [LIFESTEALER] [DIRE]: hi morph | [VOID_SPIRIT] [DIRE]: morph | [LIFESTEALER] [DIRE]: stupid space cow | [MORPHLING] [RADIANT]: crying support | [SPIRIT_BREAKER] [RADIANT]: mid diff | [VOID_SPIRIT] [DIRE]: you pause to make morph agnry or what? | [WRAITH_KING] [RADIANT]: dont rape me guys | [SPIRIT_BREAKER] [RADIANT]: useless morph indog as shit | [MORPHLING] [RADIANT]: lol | [MORPHLING] [RADIANT]: not 3 | [MORPHLING] [RADIANT]: by 1 | [VOID_SPIRIT] [DIRE]: mid ez | [SPIRIT_BREAKER] [RADIANT]: indog our mid | [MORPHLING] [RADIANT]: just win | [SPIRIT_BREAKER] [RADIANT]: mid noob | [VOID_SPIRIT] [DIRE]: mid ez | [MORPHLING] [RADIANT]: lol | [VOID_SPIRIT] [DIRE]: mid ez",1
"[GAME_STATE] time: 34:07, radiant_gold_advantage: [BEHIND], radiant_xp_advantage: [BEHIND] <SEP> [KILLED] [SPIRIT_BREAKER](5) | [MORPHLING](2) | [TINKER](1) | [PHANTOM_ASSASSIN](2) | [WRAITH_KING](2) <SEP> [KILLED_BY] [PHANTOM_ASSASSIN](1) | [MORPHLING](1) <SEP> [MSG] [VOID_SPIRIT] ytes [DIRE] <SEP> [PREVIOUS] [SPIRIT_BREAKER] [RADIANT]: lol typical indog mentality | [SPIRIT_BREAKER] [RADIANT]: fail in mid blame support | [SPIRIT_BREAKER] [RADIANT]: thats why they buy accounts | [SPIRIT_BREAKER] [RADIANT]: indogs cant get past herald | [MORPHLING] [RADIANT]: sup dif | [MORPHLING] [RADIANT]: u have good support | [SPIRIT_BREAKER] [RADIANT]: because he is an indog | [VOID_SPIRIT] [DIRE]: 0 impact mid morph ancient 3 | [VOID_SPIRIT] [DIRE]: why you buy acc? | [VOID_SPIRIT] [DIRE]: and also | [VOID_SPIRIT] [DIRE]: why you buy diffusal | [LIFESTEALER] [DIRE]: hi morph | [VOID_SPIRIT] [DIRE]: morph | [LIFESTEALER] [DIRE]: stupid space cow | [MORPHLING] [RADIANT]: crying support | [SPIRIT_BREAKER] [RADIANT]: mid diff | [VOID_SPIRIT] [DIRE]: you pause to make morph agnry or what? | [WRAITH_KING] [RADIANT]: dont rape me guys | [SPIRIT_BREAKER] [RADIANT]: useless morph indog as shit | [MORPHLING] [RADIANT]: lol | [MORPHLING] [RADIANT]: not 3 | [MORPHLING] [RADIANT]: by 1 | [VOID_SPIRIT] [DIRE]: mid ez | [SPIRIT_BREAKER] [RADIANT]: indog our mid | [MORPHLING] [RADIANT]: just win | [SPIRIT_BREAKER] [RADIANT]: mid noob | [VOID_SPIRIT] [DIRE]: mid ez | [MORPHLING] [RADIANT]: lol | [VOID_SPIRIT] [DIRE]: mid ez",0
"[GAME_STATE] time: 34:09, radiant_gold_advantage: [BEHIND], radiant_xp_advantage: [BEHIND] <SEP> [KILLED] [SPIRIT_BREAKER](5) | [MORPHLING](2) | [TINKER](1) | [PHANTOM_ASSASSIN](2) | [WRAITH_KING](2) <SEP> [KILLED_BY] [PHANTOM_ASSASSIN](1) | [MORPHLING](1) <SEP> [MSG] [VOID_SPIRIT] pls report [DIRE] <SEP> [PREVIOUS] [VOID_SPIRIT] [DIRE]: ytes | [SPIRIT_BREAKER] [RADIANT]: lol typical indog mentality | [SPIRIT_BREAKER] [RADIANT]: fail in mid blame support | [SPIRIT_BREAKER] [RADIANT]: thats why they buy accounts | [SPIRIT_BREAKER] [RADIANT]: indogs cant get past herald | [MORPHLING] [RADIANT]: sup dif | [MORPHLING] [RADIANT]: u have good support | [SPIRIT_BREAKER] [RADIANT]: because he is an indog | [VOID_SPIRIT] [DIRE]: 0 impact mid morph ancient 3 | [VOID_SPIRIT] [DIRE]: why you buy acc? | [VOID_SPIRIT] [DIRE]: and also | [VOID_SPIRIT] [DIRE]: why you buy diffusal | [LIFESTEALER] [DIRE]: hi morph | [VOID_SPIRIT] [DIRE]: morph | [LIFESTEALER] [DIRE]: stupid space cow | [MORPHLING] [RADIANT]: crying support | [SPIRIT_BREAKER] [RADIANT]: mid diff | [VOID_SPIRIT] [DIRE]: you pause to make morph agnry or what? | [WRAITH_KING] [RADIANT]: dont rape me guys | [SPIRIT_BREAKER] [RADIANT]: useless morph indog as shit | [MORPHLING] [RADIANT]: lol | [MORPHLING] [RADIANT]: not 3 | [MORPHLING] [RADIANT]: by 1 | [VOID_SPIRIT] [DIRE]: mid ez | [SPIRIT_BREAKER] [RADIANT]: indog our mid | [MORPHLING] [RADIANT]: just win | [SPIRIT_BREAKER] [RADIANT]: mid noob | [VOID_SPIRIT] [DIRE]: mid ez | [MORPHLING] [RADIANT]: lol | [VOID_SPIRIT] [DIRE]: mid ez",1
"[GAME_STATE] time: 34:09, radiant_gold_advantage: [BEHIND], radiant_xp_advantage: [BEHIND] <SEP> [KILLED] [WITCH_DOCTOR](1) | [MIRANA](2) | [VOID_SPIRIT](1) <SEP> [KILLED_BY] [MIRANA](1) | [NIGHT_STALKER](2) | [VOID_SPIRIT](2) | [WITCH_DOCTOR](1) | [LIFESTEALER](3) <SEP> [MSG] [MORPHLING] die at mid and cry [RADIANT] <SEP> [PREVIOUS] [VOID_SPIRIT] [DIRE]: pls report | [VOID_SPIRIT] [DIRE]: ytes | [SPIRIT_BREAKER] [RADIANT]: lol typical indog mentality | [SPIRIT_BREAKER] [RADIANT]: fail in mid blame support | [SPIRIT_BREAKER] [RADIANT]: thats why they buy accounts | [SPIRIT_BREAKER] [RADIANT]: indogs cant get past herald | [MORPHLING] [RADIANT]: sup dif | [MORPHLING] [RADIANT]: u have good support | [SPIRIT_BREAKER] [RADIANT]: because he is an indog | [VOID_SPIRIT] [DIRE]: 0 impact mid morph ancient 3 | [VOID_SPIRIT] [DIRE]: why you buy acc? | [VOID_SPIRIT] [DIRE]: and also | [VOID_SPIRIT] [DIRE]: why you buy diffusal | [LIFESTEALER] [DIRE]: hi morph | [VOID_SPIRIT] [DIRE]: morph | [LIFESTEALER] [DIRE]: stupid space cow | [MORPHLING] [RADIANT]: crying support | [SPIRIT_BREAKER] [RADIANT]: mid diff | [VOID_SPIRIT] [DIRE]: you pause to make morph agnry or what? | [WRAITH_KING] [RADIANT]: dont rape me guys | [SPIRIT_BREAKER] [RADIANT]: useless morph indog as shit | [MORPHLING] [RADIANT]: lol | [MORPHLING] [RADIANT]: not 3 | [MORPHLING] [RADIANT]: by 1 | [VOID_SPIRIT] [DIRE]: mid ez | [SPIRIT_BREAKER] [RADIANT]: indog our mid | [MORPHLING] [RADIANT]: just win | [SPIRIT_BREAKER] [RADIANT]: mid noob | [VOID_SPIRIT] [DIRE]: mid ez | [MORPHLING] [RADIANT]: lol | [VOID_SPIRIT] [DIRE]: mid ez",1
"[GAME_STATE] time: 34:10, radiant_gold_advantage: [BEHIND], radiant_xp_advantage: [BEHIND] <SEP> [KILLED] [SPIRIT_BREAKER](5) | [MORPHLING](2) | [TINKER](1) | [PHANTOM_ASSASSIN](2) | [WRAITH_KING](2) <SEP> [KILLED_BY] [PHANTOM_ASSASSIN](1) | [MORPHLING](1) <SEP> [MSG] [VOID_SPIRIT] his mid [DIRE] <SEP> [PREVIOUS] [MORPHLING] [RADIANT]: die at mid and cry | [VOID_SPIRIT] [DIRE]: pls report | [VOID_SPIRIT] [DIRE]: ytes | [SPIRIT_BREAKER] [RADIANT]: lol typical indog mentality | [SPIRIT_BREAKER] [RADIANT]: fail in mid blame support | [SPIRIT_BREAKER] [RADIANT]: thats why they buy accounts | [SPIRIT_BREAKER] [RADIANT]: indogs cant get past herald | [MORPHLING] [RADIANT]: sup dif | [MORPHLING] [RADIANT]: u have good support | [SPIRIT_BREAKER] [RADIANT]: because he is an indog | [VOID_SPIRIT] [DIRE]: 0 impact mid morph ancient 3 | [VOID_SPIRIT] [DIRE]: why you buy acc? | [VOID_SPIRIT] [DIRE]: and also | [VOID_SPIRIT] [DIRE]: why you buy diffusal | [LIFESTEALER] [DIRE]: hi morph | [VOID_SPIRIT] [DIRE]: morph | [LIFESTEALER] [DIRE]: stupid space cow | [MORPHLING] [RADIANT]: crying support | [SPIRIT_BREAKER] [RADIANT]: mid diff | [VOID_SPIRIT] [DIRE]: you pause to make morph agnry or what? | [WRAITH_KING] [RADIANT]: dont rape me guys | [SPIRIT_BREAKER] [RADIANT]: useless morph indog as shit | [MORPHLING] [RADIANT]: lol | [MORPHLING] [RADIANT]: not 3 | [MORPHLING] [RADIANT]: by 1 | [VOID_SPIRIT] [DIRE]: mid ez | [SPIRIT_BREAKER] [RADIANT]: indog our mid | [MORPHLING] [RADIANT]: just win | [SPIRIT_BREAKER] [RADIANT]: mid noob | [VOID_SPIRIT] [DIRE]: mid ez | [MORPHLING] [RADIANT]: lol | [VOID_SPIRIT] [DIRE]: mid ez",1
"[GAME_STATE] time: 34:10, radiant_gold_advantage: [BEHIND], radiant_xp_advantage: [BEHIND] <SEP> [KILLED] [SPIRIT_BREAKER](3) | [WRAITH_KING](5) | [MORPHLING](3) | [TINKER](2) | [PHANTOM_ASSASSIN](2) <SEP> [KILLED_BY] [PHANTOM_ASSASSIN](1) | [WRAITH_KING](1) <SEP> [MSG] [LIFESTEALER] sounds like a morph move [DIRE] <SEP> [PREVIOUS] [VOID_SPIRIT] [DIRE]: his mid | [MORPHLING] [RADIANT]: die at mid and cry | [VOID_SPIRIT] [DIRE]: pls report | [VOID_SPIRIT] [DIRE]: ytes | [SPIRIT_BREAKER] [RADIANT]: lol typical indog mentality | [SPIRIT_BREAKER] [RADIANT]: fail in mid blame support | [SPIRIT_BREAKER] [RADIANT]: thats why they buy accounts | [SPIRIT_BREAKER] [RADIANT]: indogs cant get past herald | [MORPHLING] [RADIANT]: sup dif | [MORPHLING] [RADIANT]: u have good support | [SPIRIT_BREAKER] [RADIANT]: because he is an indog | [VOID_SPIRIT] [DIRE]: 0 impact mid morph ancient 3 | [VOID_SPIRIT] [DIRE]: why you buy acc? | [VOID_SPIRIT] [DIRE]: and also | [VOID_SPIRIT] [DIRE]: why you buy diffusal | [LIFESTEALER] [DIRE]: hi morph | [VOID_SPIRIT] [DIRE]: morph | [LIFESTEALER] [DIRE]: stupid space cow | [MORPHLING] [RADIANT]: crying support | [SPIRIT_BREAKER] [RADIANT]: mid diff | [VOID_SPIRIT] [DIRE]: you pause to make morph agnry or what? | [WRAITH_KING] [RADIANT]: dont rape me guys | [SPIRIT_BREAKER] [RADIANT]: useless morph indog as shit | [MORPHLING] [RADIANT]: lol | [MORPHLING] [RADIANT]: not 3 | [MORPHLING] [RADIANT]: by 1 | [VOID_SPIRIT] [DIRE]: mid ez | [SPIRIT_BREAKER] [RADIANT]: indog our mid | [MORPHLING] [RADIANT]: just win | [SPIRIT_BREAKER] [RADIANT]: mid noob | [VOID_SPIRIT] [DIRE]: mid ez | [MORPHLING] [RADIANT]: lol | [VOID_SPIRIT] [DIRE]: mid ez",1
"[GAME_STATE] time: 34:11, radiant_gold_advantage: [BEHIND], radiant_xp_advantage: [BEHIND] <SEP> [KILLED] [SPIRIT_BREAKER](5) | [MORPHLING](2) | [TINKER](1) | [PHANTOM_ASSASSIN](2) | [WRAITH_KING](2) <SEP> [KILLED_BY] [PHANTOM_ASSASSIN](1) | [MORPHLING](1) <SEP> [MSG] [VOID_SPIRIT] ez mid [DIRE] <SEP> [PREVIOUS] [LIFESTEALER] [DIRE]: sounds like a morph move | [VOID_SPIRIT] [DIRE]: his mid | [MORPHLING] [RADIANT]: die at mid and cry | [VOID_SPIRIT] [DIRE]: pls report | [VOID_SPIRIT] [DIRE]: ytes | [SPIRIT_BREAKER] [RADIANT]: lol typical indog mentality | [SPIRIT_BREAKER] [RADIANT]: fail in mid blame support | [SPIRIT_BREAKER] [RADIANT]: thats why they buy accounts | [SPIRIT_BREAKER] [RADIANT]: indogs cant get past herald | [MORPHLING] [RADIANT]: sup dif | [MORPHLING] [RADIANT]: u have good support | [SPIRIT_BREAKER] [RADIANT]: because he is an indog | [VOID_SPIRIT] [DIRE]: 0 impact mid morph ancient 3 | [VOID_SPIRIT] [DIRE]: why you buy acc? | [VOID_SPIRIT] [DIRE]: and also | [VOID_SPIRIT] [DIRE]: why you buy diffusal | [LIFESTEALER] [DIRE]: hi morph | [VOID_SPIRIT] [DIRE]: morph | [LIFESTEALER] [DIRE]: stupid space cow | [MORPHLING] [RADIANT]: crying support | [SPIRIT_BREAKER] [RADIANT]: mid diff | [VOID_SPIRIT] [DIRE]: you pause to make morph agnry or what? | [WRAITH_KING] [RADIANT]: dont rape me guys | [SPIRIT_BREAKER] [RADIANT]: useless morph indog as shit | [MORPHLING] [RADIANT]: lol | [MORPHLING] [RADIANT]: not 3 | [MORPHLING] [RADIANT]: by 1 | [VOID_SPIRIT] [DIRE]: mid ez | [SPIRIT_BREAKER] [RADIANT]: indog our mid | [MORPHLING] [RADIANT]: just win | [SPIRIT_BREAKER] [RADIANT]: mid noob | [VOID_SPIRIT] [DIRE]: mid ez | [MORPHLING] [RADIANT]: lol | [VOID_SPIRIT] [DIRE]: mid ez",1
"[GAME_STATE] time: 34:11, radiant_gold_advantage: [BEHIND], radiant_xp_advantage: [BEHIND] <SEP> [KILLED] [WITCH_DOCTOR](1) | [MIRANA](2) | [VOID_SPIRIT](1) <SEP> [KILLED_BY] [MIRANA](1) | [NIGHT_STALKER](2) | [VOID_SPIRIT](2) | [WITCH_DOCTOR](1) | [LIFESTEALER](3) <SEP> [MSG] [MORPHLING] lol [RADIANT] <SEP> [PREVIOUS] [VOID_SPIRIT] [DIRE]: ez mid | [LIFESTEALER] [DIRE]: sounds like a morph move | [VOID_SPIRIT] [DIRE]: his mid | [MORPHLING] [RADIANT]: die at mid and cry | [VOID_SPIRIT] [DIRE]: pls report | [VOID_SPIRIT] [DIRE]: ytes | [SPIRIT_BREAKER] [RADIANT]: lol typical indog mentality | [SPIRIT_BREAKER] [RADIANT]: fail in mid blame support | [SPIRIT_BREAKER] [RADIANT]: thats why they buy accounts | [SPIRIT_BREAKER] [RADIANT]: indogs cant get past herald | [MORPHLING] [RADIANT]: sup dif | [MORPHLING] [RADIANT]: u have good support | [SPIRIT_BREAKER] [RADIANT]: because he is an indog | [VOID_SPIRIT] [DIRE]: 0 impact mid morph ancient 3 | [VOID_SPIRIT] [DIRE]: why you buy acc? | [VOID_SPIRIT] [DIRE]: and also | [VOID_SPIRIT] [DIRE]: why you buy diffusal | [LIFESTEALER] [DIRE]: hi morph | [VOID_SPIRIT] [DIRE]: morph | [LIFESTEALER] [DIRE]: stupid space cow | [MORPHLING] [RADIANT]: crying support | [SPIRIT_BREAKER] [RADIANT]: mid diff | [VOID_SPIRIT] [DIRE]: you pause to make morph agnry or what? | [WRAITH_KING] [RADIANT]: dont rape me guys | [SPIRIT_BREAKER] [RADIANT]: useless morph indog as shit | [MORPHLING] [RADIANT]: lol | [MORPHLING] [RADIANT]: not 3 | [MORPHLING] [RADIANT]: by 1 | [VOID_SPIRIT] [DIRE]: mid ez | [SPIRIT_BREAKER] [RADIANT]: indog our mid | [MORPHLING] [RADIANT]: just win | [SPIRIT_BREAKER] [RADIANT]: mid noob | [VOID_SPIRIT] [DIRE]: mid ez | [MORPHLING] [RADIANT]: lol | [VOID_SPIRIT] [DIRE]: mid ez",0
"[GAME_STATE] time: 34:16, radiant_gold_advantage: [BEHIND], radiant_xp_advantage: [BEHIND] <SEP> [KILLED] [SPIRIT_BREAKER](5) | [MORPHLING](2) | [TINKER](1) | [PHANTOM_ASSASSIN](2) | [WRAITH_KING](2) <SEP> [KILLED_BY] [PHANTOM_ASSASSIN](1) | [MORPHLING](1) <SEP> [MSG] [VOID_SPIRIT] his mid ez [DIRE] <SEP> [PREVIOUS] [MORPHLING] [RADIANT]: lol | [VOID_SPIRIT] [DIRE]: ez mid | [LIFESTEALER] [DIRE]: sounds like a morph move | [VOID_SPIRIT] [DIRE]: his mid | [MORPHLING] [RADIANT]: die at mid and cry | [VOID_SPIRIT] [DIRE]: pls report | [VOID_SPIRIT] [DIRE]: ytes | [SPIRIT_BREAKER] [RADIANT]: lol typical indog mentality | [SPIRIT_BREAKER] [RADIANT]: fail in mid blame support | [SPIRIT_BREAKER] [RADIANT]: thats why they buy accounts | [SPIRIT_BREAKER] [RADIANT]: indogs cant get past herald | [MORPHLING] [RADIANT]: sup dif | [MORPHLING] [RADIANT]: u have good support | [SPIRIT_BREAKER] [RADIANT]: because he is an indog | [VOID_SPIRIT] [DIRE]: 0 impact mid morph ancient 3 | [VOID_SPIRIT] [DIRE]: why you buy acc? | [VOID_SPIRIT] [DIRE]: and also | [VOID_SPIRIT] [DIRE]: why you buy diffusal | [LIFESTEALER] [DIRE]: hi morph | [VOID_SPIRIT] [DIRE]: morph | [LIFESTEALER] [DIRE]: stupid space cow | [MORPHLING] [RADIANT]: crying support | [SPIRIT_BREAKER] [RADIANT]: mid diff | [VOID_SPIRIT] [DIRE]: you pause to make morph agnry or what? | [WRAITH_KING] [RADIANT]: dont rape me guys | [SPIRIT_BREAKER] [RADIANT]: useless morph indog as shit | [MORPHLING] [RADIANT]: lol | [MORPHLING] [RADIANT]: not 3 | [MORPHLING] [RADIANT]: by 1 | [VOID_SPIRIT] [DIRE]: mid ez | [SPIRIT_BREAKER] [RADIANT]: indog our mid | [MORPHLING] [RADIANT]: just win | [SPIRIT_BREAKER] [RADIANT]: mid noob | [VOID_SPIRIT] [DIRE]: mid ez | [MORPHLING] [RADIANT]: lol | [VOID_SPIRIT] [DIRE]: mid ez",1
"[GAME_STATE] time: 34:21, radiant_gold_advantage: [BEHIND], radiant_xp_advantage: [BEHIND] <SEP> [KILLED] [SPIRIT_BREAKER](5) | [MORPHLING](2) | [TINKER](1) | [PHANTOM_ASSASSIN](2) | [WRAITH_KING](2) <SEP> [KILLED_BY] [PHANTOM_ASSASSIN](1) | [MORPHLING](1) <SEP> [MSG] [VOID_SPIRIT] stupid donmt know how to last hit [DIRE] <SEP> [PREVIOUS] [VOID_SPIRIT] [DIRE]: his mid ez | [MORPHLING] [RADIANT]: lol | [VOID_SPIRIT] [DIRE]: ez mid | [LIFESTEALER] [DIRE]: sounds like a morph move | [VOID_SPIRIT] [DIRE]: his mid | [MORPHLING] [RADIANT]: die at mid and cry | [VOID_SPIRIT] [DIRE]: pls report | [VOID_SPIRIT] [DIRE]: ytes | [SPIRIT_BREAKER] [RADIANT]: lol typical indog mentality | [SPIRIT_BREAKER] [RADIANT]: fail in mid blame support | [SPIRIT_BREAKER] [RADIANT]: thats why they buy accounts | [SPIRIT_BREAKER] [RADIANT]: indogs cant get past herald | [MORPHLING] [RADIANT]: sup dif | [MORPHLING] [RADIANT]: u have good support | [SPIRIT_BREAKER] [RADIANT]: because he is an indog | [VOID_SPIRIT] [DIRE]: 0 impact mid morph ancient 3 | [VOID_SPIRIT] [DIRE]: why you buy acc? | [VOID_SPIRIT] [DIRE]: and also | [VOID_SPIRIT] [DIRE]: why you buy diffusal | [LIFESTEALER] [DIRE]: hi morph | [VOID_SPIRIT] [DIRE]: morph | [LIFESTEALER] [DIRE]: stupid space cow | [MORPHLING] [RADIANT]: crying support | [SPIRIT_BREAKER] [RADIANT]: mid diff | [VOID_SPIRIT] [DIRE]: you pause to make morph agnry or what? | [WRAITH_KING] [RADIANT]: dont rape me guys | [SPIRIT_BREAKER] [RADIANT]: useless morph indog as shit | [MORPHLING] [RADIANT]: lol | [MORPHLING] [RADIANT]: not 3 | [MORPHLING] [RADIANT]: by 1 | [VOID_SPIRIT] [DIRE]: mid ez | [SPIRIT_BREAKER] [RADIANT]: indog our mid | [MORPHLING] [RADIANT]: just win | [SPIRIT_BREAKER] [RADIANT]: mid noob | [VOID_SPIRIT] [DIRE]: mid ez | [MORPHLING] [RADIANT]: lol | [VOID_SPIRIT] [DIRE]: mid ez",1
"[GAME_STATE] time: 34:21, radiant_gold_advantage: [BEHIND], radiant_xp_advantage: [BEHIND] <SEP> [KILLED] [SPIRIT_BREAKER](3) | [WRAITH_KING](5) | [MORPHLING](3) | [TINKER](2) | [PHANTOM_ASSASSIN](2) <SEP> [KILLED_BY] [PHANTOM_ASSASSIN](1) | [WRAITH_KING](1) <SEP> [MSG] [LIFESTEALER] tbh  [DIRE] <SEP> [PREVIOUS] [VOID_SPIRIT] [DIRE]: stupid donmt know how to last hit | [VOID_SPIRIT] [DIRE]: his mid ez | [MORPHLING] [RADIANT]: lol | [VOID_SPIRIT] [DIRE]: ez mid | [LIFESTEALER] [DIRE]: sounds like a morph move | [VOID_SPIRIT] [DIRE]: his mid | [MORPHLING] [RADIANT]: die at mid and cry | [VOID_SPIRIT] [DIRE]: pls report | [VOID_SPIRIT] [DIRE]: ytes | [SPIRIT_BREAKER] [RADIANT]: lol typical indog mentality | [SPIRIT_BREAKER] [RADIANT]: fail in mid blame support | [SPIRIT_BREAKER] [RADIANT]: thats why they buy accounts | [SPIRIT_BREAKER] [RADIANT]: indogs cant get past herald | [MORPHLING] [RADIANT]: sup dif | [MORPHLING] [RADIANT]: u have good support | [SPIRIT_BREAKER] [RADIANT]: because he is an indog | [VOID_SPIRIT] [DIRE]: 0 impact mid morph ancient 3 | [VOID_SPIRIT] [DIRE]: why you buy acc? | [VOID_SPIRIT] [DIRE]: and also | [VOID_SPIRIT] [DIRE]: why you buy diffusal | [LIFESTEALER] [DIRE]: hi morph | [VOID_SPIRIT] [DIRE]: morph | [LIFESTEALER] [DIRE]: stupid space cow | [MORPHLING] [RADIANT]: crying support | [SPIRIT_BREAKER] [RADIANT]: mid diff | [VOID_SPIRIT] [DIRE]: you pause to make morph agnry or what? | [WRAITH_KING] [RADIANT]: dont rape me guys | [SPIRIT_BREAKER] [RADIANT]: useless morph indog as shit | [MORPHLING] [RADIANT]: lol | [MORPHLING] [RADIANT]: not 3 | [MORPHLING] [RADIANT]: by 1 | [VOID_SPIRIT] [DIRE]: mid ez | [SPIRIT_BREAKER] [RADIANT]: indog our mid | [MORPHLING] [RADIANT]: just win | [SPIRIT_BREAKER] [RADIANT]: mid noob | [VOID_SPIRIT] [DIRE]: mid ez | [MORPHLING] [RADIANT]: lol | [VOID_SPIRIT] [DIRE]: mid ez",1
